0,535431
0,108729
0,113459
0,107432
0,136203
0,105902
0,092186
0,090707
0,095286
0,113629
0,102088
0,092954
0,110358
0,106148
0,107234
0,095512
0,112576
0,097438
0,119155
0,103763
0,095301
0,102262
0,104908
0,099695
0,097222
0,098523
0,115174
0,111581
0,100607
0,091396
0,131495
0,108937
0,085937
0,090171
0,089716
0,095051
0,094407
0,120585
0,114048
0,108776
0,108798
0,154072
0,119674
0,107182
0,143256
0,1099
0,113378
0,137297
0,12744
0,116934
0,107574
0,114885
0,112155
0,154475
0,110913
0,109776
0,108492
0,101678
0,108544
0,103451
0,14034
0,152507
0,123788
0,101678
0,104025
0,109433
0,132436
0,106167
0,118836
0,113736
0,124303
0,10207
0,145233
0,191107
0,277611
0,190857
0,152436
0,139428
0,147125
0,151529
0,118464
0,136576
0,131594
0,128609
0,156641
0,117612
0,107431
0,11071
0,134462
0,11841
0,132915
0,141572
0,145329
0,13799
0,137389
0,174782
0,149462
0,133198
0,12615
0,172191
0,177895
0,134807
0,174996
0,173221
0,127644
0,1789
0,12888
0,1632
0,165606
0,117347
0,146466
0,114646
0,375233
0,120935
0,131925
0,140154
0,137884
0,152226
0,158048
0,153713
0,149801
0,13246
0,144384
0,119444
0,163643
0,145626
0,115692
0,137855
0,115169
0,152183
0,136258
0,12193
0,130904
0,13534
0,116475
0,138001
0,165198
0,115983
0,137974
0,126712
0,127798
0,139823
0,114623
0,106115
0,114424
0,284689
0,117339
0,102007
0,747921
0,253128
0,124011
0,479696
0,120057
0,215922
0,155066
0,134543
0,14764
0,11687
0,150701
0,114865
0,163511
0,142067
0,117148
0,105384
0,106757
0,098504
0,116127
0,111277
0,11259
0,122322
0,162784
0,130345
0,109031
0,114676
0,131471
0,105339
0,10995
0,103292
0,108537
0,13762
0,161321
0,125936
0,149922
0,129871
0,145089
0,168126
0,143401
0,14612
0,209463
0,17811
0,4629
0,103481
0,147716
0,465301
0,451018
0,520888
0,827116
0,225025
0,604074
1,433626
0,298308
0,112265
0,99709
1,010233
0,12747
0,139613
0,121357
0,115464
0,107844
0,199613
0,548386
0,220113
0,347965
0,169847
0,141221
0,128301
0,146968
0,140571
0,134125
0,191097
0,173321
0,15218
0,137247
0,174106
0,140689
0,109007
0,116641
0,113376
0,208904
0,175647
0,141955
0,410746
0,324745
0,132607
0,134065
0,123655
0,123082
